,Men_log,Women_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,IncomePerCap_log,IncomePerCapErr_log,Poverty_log,ChildPoverty_log,TotalPop_log,MeanCommute_scale
Texas-Polk,10.116863556291285,9.969088009620076,0.16573517462525225,-0.18878828875704293,0.15651173941569022,-0.058399059938376456,-0.238946917159986,-0.11258977713575608,2.7343675094195836,2.631888840136646,11072655772.021122,5.710232091171531,0.995851641462913,1.020861355136598,10.588148829445775,7.617759576608505,9.952753793839046,7.325807502595773,2.856470206220483,3.288401887516811,10.738850184893042,0.700272360127493
Texas-Potter,11.048378918724966,10.993899644638898,1.3404695275291336,-1.2529275751369293,0.023429666651560006,-0.19629227178964304,1.2804232906898454,0.159586711135366,2.517696472610991,2.8213788864092133,10990170275.802034,6.170489083931045,0.8394763500390321,0.8099233562582846,10.54951691976812,7.460490305825338,9.917538375758788,6.617402977974478,3.091042453358316,3.414442608412176,11.714657415284007,-0.8891280466815505
Texas-Presidio,8.190077049719049,8.215817791832453,3.6379588371907077,-2.626713948947029,-0.6069590990732673,-0.18250295060451638,0.8246122283348962,-0.11258977713575608,2.8094026953624978,1.8082887711792655,3151655462.749623,5.115402122535601,1.565612773200868,0.9380678219464796,10.377607697293703,8.731013415269564,9.71153981234754,7.44716835960004,3.077312260546414,3.484312288372662,8.896177422274805,-1.4963147189456798
Texas-Rains,8.635864721133736,8.595449689382004,-0.14614120225188443,0.465395698771576,-0.44585974783247806,-0.1411349870491364,-0.2769311723562318,-0.11258977713575608,2.681021528714291,2.8903717578961645,16353170365.5518,4.9581040401285685,0.9245723099670654,0.6848266081210523,10.78824633679712,8.282230063296685,10.062327221849518,7.1569563646156364,2.3978952727983707,2.9069010598473755,9.309008543772885,2.4503986507711595
Texas-Randall,11.039010195224336,11.074823522335766,0.4048403968977238,-0.01870045199960177,-0.42484678897498385,-0.18250295060451638,0.0649271244099803,-0.11258977713575608,2.1400661634962708,2.2823823856765264,22057163544.426395,4.31593211161125,0.7052943814338556,0.46767368991005126,11.018170021381732,7.247080584585756,10.324826009800583,6.7464121285733745,2.3513752571634776,2.580216829592325,11.750224355072618,-0.7462605943841083
Texas-Reagan,7.52456122628536,7.4645098346365275,2.910247291144055,-1.9420013753337415,-0.48788566554746654,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,3.068052935133617,3.242592351485517,19952953529.00125,4.74221037222263,0.995851641462913,0.6548608232528105,10.862473722937901,9.003562174748238,10.136106074212856,7.83399634170946,2.740840023925201,3.091042453358316,8.188133414510478,-1.192721382813615
Texas-Real,7.4109518755836366,7.43955930913332,0.47241361188777015,0.1775547442589839,-0.5929504598349378,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.163323025660538,2.424802725718295,1901152584.6129434,5.710232091171531,1.4468068345955998,1.2634365758169708,10.505697478103938,8.68676717538769,9.88067941321012,7.857867559331803,2.8094026953624978,3.2809112157876537,8.118505067587098,-0.7819774574584694
Texas-Red River,8.716044050161402,8.774467601446593,-0.19812059839807383,-0.10156375708656042,0.6258011538997283,-0.18250295060451638,-0.42886819314121494,-0.11258977713575608,2.884800712846709,3.0349529867072724,18017288858.44237,4.659303591635055,0.9245723099670654,0.7641944631236741,10.359740827476397,8.049427057110695,9.877246241330901,7.313886831633462,2.9338568698359038,3.186352633162641,9.438829609615144,1.2717421693172615
Texas-Reeves,8.987696695703624,8.728264161496178,3.3052907018550948,-2.413013846354347,-0.3618079124025011,-0.19629227178964304,-0.1629784067674944,-0.11258977713575608,2.6602595372658615,2.5494451709255714,23405297243.188725,3.856169338904642,0.790194514736272,0.8099233562582846,10.681435334788539,8.351374706721296,9.792164853891862,7.607878073278507,2.8213788864092133,3.1986731175506815,9.559517275737559,-1.2105798143507955
Texas-Refugio,8.19863945529737,8.200013648175434,1.9850140397418832,-1.414292958727322,-0.19370424154254712,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,2.8094026953624978,2.7212954278522306,13307274870.09389,5.541964436961195,1.1974271677981108,0.622799085152153,10.697384636196217,8.370315995555478,10.122703400512357,7.744569809354496,2.8273136219290276,3.2347491740244907,8.892473968347087,0.021651961714642756
Texas-Roberts,6.091309882077698,6.192362489474872,-0.4268299414413075,0.8753509976228441,-0.6069590990732673,-0.22387091415989635,-0.2769311723562318,-0.11258977713575608,2.468099531471619,2.2192034840549946,7345504737.561584,7.350061959386266,0.7634988231018599,0.0,11.06490248157219,9.111293218374948,10.351820560871468,8.345455428161928,0.4054651081081644,0.3364722366212129,6.836259277277067,-0.8534111836071901
Texas-Robertson,9.01942196795671,9.020389788017736,0.43083009497081853,-0.7426640648646068,0.8429350620938354,-0.22387091415989635,-0.3908839379449692,0.159586711135366,2.7343675094195836,2.7788192719904172,16013633265.695467,5.0894469298741765,1.1668814266889176,0.3679817498566914,10.747229096720554,8.268731832117737,9.988793309115229,7.366445148327599,2.856470206220483,3.1822118404966093,9.713053175631623,0.43239588706978904
Texas-Rockwall,10.644233711895351,10.682491276855757,0.2956836649907259,-0.11464743683713266,-0.23573015925753565,-0.21008159297476972,0.40678542117619243,0.023498466999804964,2.1400661634962708,2.1162555148025524,18772034332.34578,4.166773725908501,0.31424001393388884,0.7393175950494679,11.379668320450541,8.117312461601975,10.495791775666511,7.134093721192866,1.840549633397487,2.0149030205422647,11.356692618938645,1.5574770739121462
Texas-Runnels,8.552753366814787,8.568646473005153,1.1741354598613276,-0.5507700951895452,-0.45986838707080757,-0.18250295060451638,-0.238946917159986,-0.11258977713575608,2.6946271807700692,2.7788192719904172,19952953529.00125,4.4325833066344655,0.7352522999539252,0.3103780168858844,10.634075016069918,8.236685322712457,9.989802853988047,7.520234556474628,3.0106208860477417,3.367295829986474,9.253878673990666,-0.9248449097559109
Texas-Rusk,10.246083855865301,10.137966613514083,0.24370426884453644,-0.45918433693553823,0.6117925146613986,-0.18250295060451638,-0.238946917159986,-0.11258977713575608,2.8390784635086144,2.9231615807191558,22351063800.962036,3.9824931926087057,0.7352522999539252,0.46767368991005126,10.740150490648064,7.6093665379542115,10.011085563134147,6.945051063725834,2.8622008809294686,3.258096538021482,10.886632871395525,0.14666098247490514
Texas-Sabine,8.53503310954457,8.584851839890053,-0.369652605680499,0.4872018316891966,0.009421027413230561,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.9601050959108397,2.7212954278522306,21911414253.72377,2.8734661802573416,0.8394763500390321,0.8099233562582846,10.351596993696585,7.946263643580541,9.878733688069898,7.655864017616056,3.3105430133940246,3.910021002757473,9.25339986143663,1.1645915800941804
Texas-San Augustine,8.331345424845724,8.421342865759403,-0.21371441724193066,-0.2934577267616216,0.9479998563813066,-0.07218838112350312,-0.46685244833746076,-0.11258977713575608,2.747270914255491,3.2188758248682006,21194538781.1875,5.394442539124033,0.31424001393388884,0.0,10.249733300984321,8.15908865466791,9.8633424122317,8.249313746260636,3.2108436531709366,3.696351468952637,9.070503426788383,0.3431037293838877
Texas-San Jacinto,9.504054216659682,9.518486617560317,0.051380503103635504,-0.005616772249029514,0.17052037865401967,-0.22387091415989635,-0.20096266196374024,-0.11258977713575608,2.990719731730447,2.803360380906535,14096313977.051579,5.662562358490308,0.8394763500390321,0.5883840329178517,10.669629585962323,8.35608503102148,10.015163086426718,7.57353126274595,3.005682604407159,3.1441522786722644,10.204443634218446,3.14687748072119
Texas-San Patricio,10.405443960833054,10.405201793433656,2.3176821750774956,-1.518962396731901,-0.4808813459283018,-0.22387091415989635,-0.12499415157124862,-0.11258977713575608,2.8622008809294686,2.617395832834079,19420752923.35261,4.345311374159795,0.67343992738632,0.8099233562582846,10.864005673985291,7.549609165154532,10.094562354324832,7.068172000388042,2.72785282839839,3.054001181677967,11.098470065023932,-0.06764019597125859
Texas-San Saba,8.080546965824498,7.8868329989550565,0.929832297974237,-0.39376593818267636,-0.3828208712599953,-0.23766023534502304,-0.35289968274872335,-0.11258977713575608,3.044522437723423,2.884800712846709,8275080930.568791,6.562000356111004,0.9435288461841634,0.8099233562582846,10.57234204052703,8.066521490469993,9.89055427712423,7.830822995135316,2.7212954278522306,3.169685580677429,8.681520484837913,-0.8355527520700096
Texas-Schleicher,7.366445148327599,7.403670290012373,2.0525872547319293,-1.1482581371323504,-0.5999547794541025,-0.23766023534502304,-0.3908839379449692,-0.11258977713575608,2.970414465569701,2.8507065015037334,9963189540.414312,6.103247936753614,0.24871170625465452,0.905616121146672,10.92491277452626,8.92903790648844,10.13455959017246,8.041412909393047,2.970414465569701,3.380994674344636,8.07837810362652,0.3431037293838877
Texas-Scurry,9.139059169971219,8.97790377375038,1.439230380206894,-0.8865845421209028,-0.2917647162108536,-0.21008159297476972,-0.35289968274872335,-0.11258977713575608,3.173878458937465,2.5416019934645457,20913264771.2982,4.687062223055193,0.7052943814338556,0.42014412825939745,10.948030768080395,8.604104563405533,10.109851103810321,7.407924322559599,2.2925347571405443,2.424802725718295,9.754871528207344,-1.299871972036697
Texas-Shackelford,7.398174092970465,7.449498005382849,-0.010994772271791796,0.5613426836091069,-0.5999547794541025,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.6100697927420065,2.424802725718295,13501028288.819899,5.468596395176263,1.0119438613510559,1.077194499879636,10.794460476425993,8.824824939175638,10.078532700359306,7.682021510826875,2.9496883350525844,2.975529566236472,8.117312461601975,-1.1391460882020747
Texas-Shelby,9.438670449977693,9.484937204879309,0.3424651215222965,-0.5246027356884004,0.6187968342805635,-0.23766023534502304,-0.12499415157124862,0.023498466999804964,3.095577608523707,2.8213788864092133,11925996173.280987,5.897811009380637,0.8622934989190693,0.6548608232528105,10.538899682444836,7.900266036767701,9.94044609352166,7.2399325913204695,3.0819099697950434,3.5380565643793527,10.15521856070225,0.2716700032351669
Texas-Sherman,7.3613754289773485,7.307872780763706,1.5951685686454622,-0.8560559560362341,-0.5929504598349378,-0.1411349870491364,-0.46685244833746076,-0.11258977713575608,2.9231615807191558,3.054001181677967,8472166856.722773,5.344557752748386,1.476699709018364,0.8882713986982212,10.858748966308355,8.386172928977834,10.018422090628228,7.6128310304073565,2.517696472610991,3.005682604407159,8.028129059431759,-1.2462966774251558
Texas-Smith,11.563209750479489,11.62977473146652,0.3840486384392479,-0.6292721736929794,0.6328054735188929,-0.19629227178964304,0.10291137960622614,0.023498466999804964,2.4336133554004498,2.5726122302071057,19552691193.906063,4.31593211161125,0.7352522999539252,0.8882713986982212,10.75639110022988,7.027314514039777,10.125190066053934,6.3080984415095305,2.856470206220483,3.2108436531709366,12.290193181395468,-0.06764019597125859
Texas-Somervell,8.33302993974291,8.400434630806041,0.4256321553561995,0.16447106450841165,-0.5649331813582787,-0.21008159297476972,-0.46685244833746076,0.43176319940648805,2.797281334830153,2.631888840136646,20087867720.959415,5.26903786231084,0.5221666900997034,0.3103780168858844,10.857305256301004,8.916103530553727,10.201590142315792,7.813187267521416,2.631888840136646,2.89591193827178,9.060447282401565,0.9860072647223777
Texas-Starr,10.321144701409654,10.382203122383885,4.557994148978262,-3.250369350390979,-0.6069590990732673,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.856470206220483,2.517696472610991,6345507041.3030405,6.975480788830313,1.225582609966785,0.7129159957715903,10.17244541598963,7.638198244285779,9.432122997651051,6.8658910748834385,3.6000482404073204,3.8088822465086327,11.045287036430773,-0.06764019597125859
Texas-Stephens,8.524367395164237,8.392989587956931,0.5919662230240057,-0.07975762416893978,-0.42484678897498385,-0.1549243082342631,-0.35289968274872335,-0.11258977713575608,2.8678989020441064,2.6946271807700692,15790525076.984243,5.243675807358095,1.0423590013458175,0.7876883935959887,10.69083065598303,8.37539918579835,10.009692711382444,7.523481312573497,2.995732273553991,3.502549875922443,9.1539816383068,-1.0141370674418122
Texas-Sterling,6.54534966033442,6.476972362889683,1.8082840928448387,-0.9999764332925302,-0.5929504598349378,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,3.0633909220278057,2.163323025660538,9299697008.30134,3.4926405800790095,1.0274338075002096,0.9532788535456382,10.886614164596537,9.30228124567454,9.970491781316602,8.270269111436624,2.772588722239781,3.3978584803966405,7.204892510204673,-0.6748268682353874
Texas-Stonewall,6.582025138892826,6.539585955617669,0.47761155150238893,0.0031056809180188627,-0.3477992731641716,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.70805020110221,2.6946271807700692,16239337399.580278,5.319477812655111,1.1450107067300994,0.0,10.649108580356776,9.052984561199976,10.017530268576788,8.297792626380861,2.970414465569701,3.4242626545931514,7.254177846456518,-0.960561772830272
Texas-Sutton,7.618742377670413,7.5652752818989315,2.4840162427453016,-1.5494909828165702,-0.5999547794541025,-0.23766023534502304,-0.46685244833746076,0.840027931813171,3.288401887516811,2.9069010598473755,14299491215.533749,5.218217638250837,0.8154794234404484,0.5883840329178517,10.852574558825365,8.734238184268579,10.152298850598916,7.895808377083183,2.128231705849268,2.2925347571405443,8.285513309079741,-1.1570045197392547
Texas-Swisher,8.304247465078474,8.20849175174038,1.5951685686454622,-1.1395356839653024,-0.1796956023042177,-0.19629227178964304,-0.3149154275524776,-0.11258977713575608,2.6878474937846906,2.9444389791664403,17287771690.23033,4.904812296739002,0.7052943814338556,0.8099233562582846,10.519753688760115,8.652073673610056,9.82211479407039,7.671360923190644,3.1179499062782403,3.5115454388310208,8.950662495933999,-0.692685299772568
Texas-Tarrant,13.75072240567144,13.792508016398958,0.8622590829841908,-1.1177295510476817,0.45069316342060955,-0.19629227178964304,1.3943760562785832,0.159586711135366,2.186051276738094,2.5726122302071057,18517607472.058765,4.490063313290588,0.67343992738632,0.7129159957715903,10.980382381786619,6.1903154058531475,10.277049111631284,5.537334267018537,2.70805020110221,3.068052935133617,14.46498063037661,0.5752633393672313
Texas-Taylor,11.092915085420028,11.137955613696986,0.6335497399409573,-0.4286557508508699,-0.10264808649340543,-0.18250295060451638,0.1788798899987177,-0.11258977713575608,2.4069451083182885,2.388762789235098,16698628711.758715,4.877999496816435,0.9435288461841634,0.8099233562582846,10.72317927442103,7.331714969726466,10.081466359895945,6.612041034833092,2.856470206220483,3.0726933146901194,11.808836089835319,-1.317730403573877
Texas-Terrell,6.063785208687608,6.19644412779452,2.9622266872902445,-2.0771993994229896,-0.4948899851666313,-0.12734566586400975,0.21686414519496353,-0.11258977713575608,2.7013612129514133,2.3608540011180215,15679937079.54911,2.0145817563052435,1.3264049489509322,1.1250962755634235,10.345316733380217,9.030376034755907,10.20588580882359,8.27563105457801,3.005682604407159,3.254242968705492,6.825460036255307,-0.8355527520700096
